customerid,recency,frequency,monetary,churned,recency_log,frequency_log,monetary_log,r_score,f_score,m_score,rfm_score,churn_probability,intervention
15841.0,127,2,613.26,0,4.852030263919617,1.0986122886681098,6.42041829128505,2,3,3,8,0.29,Protect
15843.0,213,1,118.95,1,5.365976015021851,0.6931471805599453,4.787074989285704,1,2,1,4,0.77,Lost Cause
15845.0,54,5,2526.76,0,4.007333185232471,1.791759469228055,7.835088814051113,3,5,5,13,0.03,Protect
15847.0,197,1,180.68,0,5.288267030694535,0.6931471805599453,5.202246897797303,1,2,1,4,0.17,Maintain
15850.0,77,1,116.16,0,4.356708826689592,0.6931471805599453,4.763540521959532,3,2,1,6,0.28,Maintain
15852.0,96,2,160.71,1,4.574710978503383,1.0986122886681098,5.085804607589853,3,3,1,7,0.97,Lost Cause
15854.0,49,9,2393.69,0,3.912023005428146,2.302585092994046,7.781009065141733,4,5,5,14,0.0,Protect
15855.0,46,5,712.24,1,3.8501476017100584,1.791759469228055,6.569817969665846,4,5,3,12,0.75,Save
15856.0,4,17,11246.67,0,1.6094379124341003,2.8903717578961645,9.327916275070987,5,5,5,15,0.0,Protect
15858.0,198,2,816.22,0,5.293304824724492,1.0986122886681098,6.705908336457008,1,3,4,8,0.33,Protect
15860.0,8,6,767.14,0,2.1972245773362196,1.9459101490553132,6.6439720082012315,5,5,4,14,0.13,Protect
15861.0,44,3,1123.76,0,3.8066624897703196,1.3862943611198906,7.025324958546395,4,4,4,12,0.21,Protect
15862.0,21,3,659.73,0,3.091042453358316,1.3862943611198906,6.493345284392166,4,4,3,11,0.45,Protect
15863.0,102,1,9.2,0,4.634728988229636,0.6931471805599453,2.322387720290225,2,2,1,5,0.09,Maintain
15864.0,8,3,957.86,0,2.1972245773362196,1.3862943611198906,6.865745078825072,5,4,4,13,0.09,Protect
15865.0,123,1,313.93,0,4.820281565605037,0.6931471805599453,5.7523503919083945,2,2,2,6,0.49,Maintain
15866.0,10,1,211.89,1,2.3978952727983707,0.6931471805599453,5.3607756003876466,5,2,2,9,0.44,Maintain
15867.0,22,12,2940.87,0,3.1354942159291497,2.5649493574615367,7.986800712557616,4,5,5,14,0.0,Protect
15869.0,186,2,149.64,1,5.231108616854587,1.0986122886681098,5.014892884348897,1,3,1,5,0.93,Lost Cause
15874.0,87,6,2207.75,0,4.477336814478207,1.9459101490553132,7.700182023633906,3,5,5,13,0.04,Protect
15880.0,278,1,329.03,1,5.631211781821365,0.6931471805599453,5.799183559419454,1,2,2,5,0.75,Lost Cause
15881.0,221,5,501.39,1,5.402677381872279,1.791759469228055,6.2193767104972935,1,5,3,9,0.92,Lost Cause
15882.0,108,4,514.08,1,4.6913478822291435,1.6094379124341003,6.244322228405583,2,4,3,9,0.88,Lost Cause
15885.0,2,1,349.35,1,1.0986122886681098,0.6931471805599453,5.858932654816543,5,2,2,9,0.88,Lost Cause
15889.0,66,2,400.77,1,4.204692619390966,1.0986122886681098,5.9958797855813915,3,3,3,9,0.8,Lost Cause
15891.0,136,1,509.13,1,4.919980925828125,0.6931471805599453,6.23466559519717,2,2,3,7,0.8,Lost Cause
15894.0,162,2,257.6,1,5.093750200806762,1.0986122886681098,5.555282466337757,2,3,2,7,0.67,Lost Cause
15895.0,59,1,179.17,1,4.0943445622221,0.6931471805599453,5.1939008496276085,3,2,1,6,0.84,Lost Cause
15897.0,103,2,208.59,1,4.6443908991413725,1.0986122886681098,5.345153241385068,2,3,2,7,0.88,Lost Cause
15898.0,136,4,997.94,0,4.919980925828125,1.6094379124341003,6.906694716784816,2,4,4,10,0.22,Protect
15899.0,278,1,56.25,1,5.631211781821365,0.6931471805599453,4.047427642434349,1,2,1,4,0.86,Lost Cause
15901.0,64,1,110.49,0,4.174387269895637,0.6931471805599453,4.71393490077948,3,2,1,6,0.16,Maintain
15903.0,137,2,641.64,0,4.927253685157205,1.0986122886681098,6.4655846918655575,2,3,3,8,0.18,Protect
15906.0,54,4,797.71,0,4.007333185232471,1.6094379124341003,6.682997926190526,3,4,4,11,0.22,Protect
15907.0,86,2,477.59000000000003,0,4.465908118654584,1.0986122886681098,6.170844280981016,3,3,3,9,0.11,Maintain
15909.0,83,1,191.94,1,4.430816798843313,0.6931471805599453,5.262379259742407,3,2,1,6,0.84,Lost Cause
15910.0,8,5,663.36,0,2.1972245773362196,1.791759469228055,6.498824171230798,5,5,3,13,0.32,Protect
15912.0,87,2,264.62,1,4.477336814478207,1.0986122886681098,5.582066715972105,3,3,2,8,0.67,Lost Cause
15916.0,101,5,846.95,0,4.624972813284271,1.791759469228055,6.742821671789409,2,5,4,11,0.17,Protect
15917.0,157,1,123.1,1,5.062595033026967,0.6931471805599453,4.821087692210561,2,2,1,5,0.72,Lost Cause
15918.0,100,2,334.23,1,4.61512051684126,1.0986122886681098,5.814816863409831,2,3,2,7,0.81,Lost Cause
15919.0,278,1,214.07999999999998,0,5.631211781821365,0.6931471805599453,5.371010051941477,1,2,2,5,0.25,Maintain
15920.0,63,3,163.55,1,4.1588830833596715,1.3862943611198906,5.103214475389349,3,4,1,8,0.98,Lost Cause
15921.0,82,1,323.03000000000003,1,4.418840607796598,0.6931471805599453,5.780836104098492,3,2,2,7,0.9,Lost Cause
15922.0,282,1,369.5,1,5.645446897643238,0.6931471805599453,5.914853444736141,1,2,2,5,0.75,Lost Cause
15923.0,282,1,127.08,1,5.645446897643238,0.6931471805599453,4.852655068688459,1,2,1,4,0.76,Lost Cause
15925.0,103,1,207.15,1,4.6443908991413725,0.6931471805599453,5.3382589736409845,2,2,2,6,0.93,Lost Cause
15932.0,17,6,1885.95,0,2.8903717578961645,1.9459101490553132,7.542717047932175,5,5,5,15,0.16,Protect
15935.0,148,1,108.03999999999999,1,5.003946305945459,0.6931471805599453,4.691714787388277,2,2,1,5,0.98,Lost Cause
15938.0,21,5,404.58000000000004,1,3.091042453358316,1.791759469228055,6.0053181413965175,4,5,3,12,0.8,Lost Cause
15939.0,16,13,5845.25,0,2.833213344056216,2.6390573296152584,8.673555709040096,5,5,5,15,0.0,Protect
15940.0,220,1,35.8,1,5.3981627015177525,0.6931471805599453,3.6054978451748854,1,2,1,4,0.74,Lost Cause
15942.0,43,1,337.44,1,3.784189633918261,0.6931471805599453,5.8243468240563,4,2,2,8,0.91,Lost Cause
15944.0,186,1,325.1,1,5.231108616854587,0.6931471805599453,5.787204082795274,1,2,2,5,0.95,Lost Cause
15945.0,274,1,181.0,1,5.616771097666572,0.6931471805599453,5.204006687076795,1,2,1,4,0.83,Lost Cause
15950.0,15,2,1091.38,0,2.772588722239781,1.0986122886681098,6.996114081119977,5,3,4,12,0.34,Protect
15951.0,195,1,375.17,0,5.278114659230517,0.6931471805599453,5.930041168870556,1,2,2,5,0.22,Maintain
15952.0,68,2,309.20000000000005,0,4.23410650459726,1.0986122886681098,5.737217250742439,3,3,2,8,0.2,Maintain
15953.0,121,4,824.04,0,4.804021044733257,1.6094379124341003,6.715431870007814,2,4,4,10,0.2,Protect
15955.0,16,8,2463.65,0,2.833213344056216,2.1972245773362196,7.80980508856595,5,5,5,15,0.0,Protect
15965.0,276,1,156.19,0,5.6240175061873385,0.6931471805599453,5.057455264740146,1,2,1,4,0.19,Maintain
15967.0,228,1,161.9,0,5.43372200355424,0.6931471805599453,5.093136515607999,1,2,1,4,0.23,Maintain
15969.0,95,1,308.7,0,4.564348191467836,0.6931471805599453,5.735604086979157,3,2,2,7,0.3,Maintain
15970.0,213,1,314.09999999999997,1,5.365976015021851,0.6931471805599453,5.752890048763229,1,2,2,5,0.99,Lost Cause
15971.0,18,7,2104.5,0,2.9444389791664403,2.0794415416798357,7.652308247601982,5,5,5,15,0.02,Protect
15973.0,276,1,307.82000000000005,1,5.6240175061873385,0.6931471805599453,5.732758582892719,1,2,2,5,0.91,Lost Cause
15974.0,4,6,2895.01,0,1.6094379124341003,1.9459101490553132,7.971089206538319,5,5,5,15,0.07,Protect
15976.0,74,2,427.64,1,4.31748811353631,1.0986122886681098,6.0606174057962985,3,3,3,9,0.81,Lost Cause
15980.0,163,1,760.18,0,5.099866427824199,0.6931471805599453,6.634869860773088,2,2,4,8,0.22,Protect
15981.0,47,6,2458.2,0,3.871201010907891,1.9459101490553132,7.807591372784331,4,5,5,14,0.0,Protect
15983.0,270,3,1138.37,0,5.602118820879701,1.3862943611198906,7.038230757052481,1,4,4,9,0.35,Protect
15984.0,10,7,1807.51,0,2.3978952727983707,2.0794415416798357,7.500258580821156,5,5,5,15,0.04,Protect
15985.0,32,2,1142.42,1,3.4965075614664802,1.0986122886681098,7.04177905036834,4,3,4,11,0.83,Save
15987.0,30,6,1193.63,0,3.4339872044851463,1.9459101490553132,7.085591792991417,4,5,4,13,0.15,Protect
15990.0,196,1,401.37,0,5.2832037287379885,0.6931471805599453,5.997372063322444,1,2,3,6,0.28,Maintain
15996.0,25,5,879.76,0,3.258096538021482,1.791759469228055,6.780785171116585,4,5,4,13,0.01,Protect
15998.0,81,3,2105.26,0,4.406719247264253,1.3862943611198906,7.652669141863882,3,4,5,12,0.05,Protect
16003.0,44,3,1793.9,0,3.8066624897703196,1.3862943611198906,7.492704589064096,4,4,5,13,0.1,Protect
16005.0,92,2,275.41,0,4.532599493153256,1.0986122886681098,5.621885270689127,3,3,2,8,0.34,Maintain
16006.0,120,1,101.4,1,4.795790545596741,0.6931471805599453,4.628886712605407,2,2,1,5,0.86,Lost Cause
16007.0,90,2,727.67,0,4.51085950651685,1.0986122886681098,6.591220954623327,3,3,3,9,0.1,Protect
16008.0,114,1,139.15,0,4.74493212836325,0.6931471805599453,4.942713277610797,2,2,1,5,0.38,Maintain
16009.0,69,1,441.59000000000003,0,4.248495242049359,0.6931471805599453,6.092643833597585,3,2,3,8,0.18,Maintain
16010.0,155,3,392.4,1,5.049856007249537,1.3862943611198906,5.974826905954958,2,4,3,9,0.92,Lost Cause
16011.0,1,12,2185.66,0,0.6931471805599453,2.5649493574615367,7.69013054448489,5,5,5,15,0.0,Protect
16012.0,38,2,1132.12,0,3.6635616461296463,1.0986122886681098,7.032730168923539,4,3,4,11,0.42,Protect
16013.0,8,35,23409.34,0,2.1972245773362196,3.58351893845611,10.060933084087306,5,5,5,15,0.0,Protect
16014.0,61,2,514.38,0,4.127134385045092,1.0986122886681098,6.244904492653542,3,3,3,9,0.28,Maintain
16016.0,105,4,791.07,0,4.663439094112067,1.6094379124341003,6.674649771747188,2,4,4,10,0.09,Protect
16018.0,89,1,161.9,0,4.499809670330265,0.6931471805599453,5.093136515607999,3,2,1,6,0.29,Maintain
16019.0,45,7,2952.25,0,3.828641396489095,2.0794415416798357,7.990661537828629,4,5,5,14,0.0,Protect
16022.0,169,1,602.63,1,5.135798437050262,0.6931471805599453,6.402961427447865,2,2,3,7,0.86,Save
16023.0,101,2,500.69,0,4.624972813284271,1.0986122886681098,6.217982399061142,2,3,3,8,0.21,Maintain
16027.0,1,6,934.62,1,0.6931471805599453,1.9459101490553132,6.841209411138237,5,5,4,14,0.65,Save
16029.0,3,51,45749.79,0,1.3862943611198906,3.9512437185814275,10.730964338314145,5,5,5,15,0.0,Protect
16030.0,219,1,331.24,1,5.393627546352362,0.6931471805599453,5.805857599322498,1,2,2,5,0.99,Lost Cause
16031.0,1,2,547.9,1,0.6931471805599453,1.0986122886681098,6.3079162755558436,5,3,3,11,0.8,Save
16033.0,17,16,5864.55,0,2.8903717578961645,2.833213344056216,8.676851533331913,5,5,5,15,0.0,Protect
16034.0,105,3,437.70000000000005,1,4.663439094112067,1.3862943611198906,6.083815808172169,2,4,3,9,0.94,Lost Cause
16036.0,172,1,188.73000000000002,0,5.153291594497779,0.6931471805599453,5.245602008876042,1,2,1,4,0.38,Maintain
16037.0,179,3,855.02,1,5.19295685089021,1.3862943611198906,6.752293740354778,1,4,4,9,0.71,Save
16038.0,86,2,393.33,0,4.465908118654584,1.0986122886681098,5.977188122189173,3,3,3,9,0.13,Maintain
16040.0,57,2,876.1800000000001,0,4.060443010546419,1.0986122886681098,6.776712216466212,3,3,4,10,0.12,Protect
16041.0,50,2,2739.8,0,3.9318256327243257,1.0986122886681098,7.916005127569855,4,3,5,12,0.03,Protect
16042.0,17,2,440.48,0,2.8903717578961645,1.0986122886681098,6.090132718904683,5,3,3,11,0.27,Maintain
16043.0,120,3,676.49,0,4.795790545596741,1.3862943611198906,6.518394792497323,2,4,3,9,0.09,Protect
16045.0,29,4,1340.7,1,3.4011973816621555,1.6094379124341003,7.201692745596426,4,4,4,12,0.7,Save
16048.0,282,2,256.44,1,5.645446897643238,1.0986122886681098,5.550786683244073,1,3,2,6,0.65,Lost Cause
16050.0,83,1,137.9,1,4.430816798843313,0.6931471805599453,4.933754249760298,3,2,1,6,0.92,Lost Cause
16053.0,31,1,1124.19,0,3.4657359027997265,0.6931471805599453,7.025707189267287,4,2,4,10,0.14,Protect
16054.0,54,1,783.9,1,4.007333185232471,0.6931471805599453,6.665556321132768,3,2,4,9,0.58,Save
16055.0,130,1,134.8,1,4.875197323201151,0.6931471805599453,4.911183215124596,2,2,1,5,0.83,Lost Cause
16057.0,5,6,1544.23,0,1.791759469228055,1.9459101490553132,7.342928045566123,5,5,4,14,0.14,Protect
16059.0,73,4,944.6,0,4.30406509320417,1.6094379124341003,6.851819646651834,3,4,4,11,0.13,Protect
16062.0,42,3,778.14,0,3.7612001156935624,1.3862943611198906,6.658190747310127,4,4,4,12,0.09,Protect
16063.0,169,1,335.32,1,5.135798437050262,0.6931471805599453,5.818063087688587,2,2,2,6,0.8,Lost Cause
16065.0,274,1,367.14,1,5.616771097666572,0.6931471805599453,5.908463300604576,1,2,2,5,0.96,Lost Cause
16066.0,33,1,316.38,0,3.5263605246161616,0.6931471805599453,5.760099794134696,4,2,2,8,0.29,Maintain
16072.0,197,1,584.3199999999999,1,5.288267030694535,0.6931471805599453,6.3721587062242255,1,2,3,6,0.8,Save
16073.0,206,1,122.4,1,5.332718793265369,0.6931471805599453,4.8154311114712876,1,2,1,4,0.76,Lost Cause
16076.0,2,5,1357.98,0,1.0986122886681098,1.791759469228055,7.214489697339394,5,5,4,14,0.16,Protect
16078.0,193,1,79.2,1,5.267858159063328,0.6931471805599453,4.384523514872469,1,2,1,4,0.97,Lost Cause
16080.0,183,1,130.26,0,5.214935757608986,0.6931471805599453,4.877180089045576,1,2,1,4,0.18,Maintain
16081.0,94,3,992.37,0,4.553876891600541,1.3862943611198906,6.901103202901759,3,4,4,11,0.21,Protect
16083.0,10,2,1317.62,1,2.3978952727983707,1.0986122886681098,7.184341014166175,5,3,4,12,0.67,Save
16084.0,208,1,436.18,1,5.342334251964811,0.6931471805599453,6.0803450096018565,1,2,3,6,0.69,Lost Cause
16085.0,146,2,325.04,0,4.990432586778736,1.0986122886681098,5.787020073226257,2,3,2,7,0.15,Maintain
16086.0,7,4,899.7,0,2.0794415416798357,1.6094379124341003,6.803172238789697,5,4,4,13,0.02,Protect
16091.0,64,2,315.06,1,4.174387269895637,1.0986122886681098,5.755932068980957,3,3,2,8,0.85,Lost Cause
16092.0,24,3,817.86,1,3.2188758248682006,1.3862943611198906,6.707913129070193,4,4,4,12,0.76,Save
16093.0,16,1,17.0,1,2.833213344056216,0.6931471805599453,2.8903717578961645,5,2,1,8,0.82,Lost Cause
16094.0,128,1,252.1,0,4.859812404361672,0.6931471805599453,5.533784667551078,2,2,2,6,0.17,Maintain
16096.0,173,1,320.62,1,5.159055299214529,0.6931471805599453,5.773370724425878,1,2,2,5,0.94,Lost Cause
16097.0,149,1,185.04999999999998,1,5.0106352940962555,0.6931471805599453,5.226015454792631,2,2,1,5,0.96,Lost Cause
16098.0,37,6,1712.49,0,3.6375861597263857,1.9459101490553132,7.4462875052894635,4,5,5,14,0.38,Protect
16099.0,47,2,592.1,0,3.871201010907891,1.0986122886681098,6.385363018844681,4,3,3,10,0.12,Protect
16102.0,8,2,1392.84,0,2.1972245773362196,1.0986122886681098,7.23981780711465,5,3,4,12,0.28,Protect
16103.0,67,4,1156.4,0,4.219507705176107,1.6094379124341003,7.053931389139739,3,4,4,11,0.11,Protect
16105.0,158,1,336.96,1,5.0689042022202315,0.6931471805599453,5.822927545284644,2,2,2,6,0.92,Lost Cause
16107.0,12,3,1494.1200000000001,0,2.5649493574615367,1.3862943611198906,7.3099617501620475,5,4,4,13,0.25,Protect
16109.0,128,2,611.88,1,4.859812404361672,1.0986122886681098,6.418169158208565,2,3,3,8,0.88,Save
16110.0,171,2,678.18,0,5.147494476813453,1.0986122886681098,6.520886188156045,2,3,3,8,0.16,Protect
16112.0,52,4,195.74,1,3.970291913552122,1.6094379124341003,5.281883060084612,4,4,1,9,0.93,Lost Cause
16113.0,92,1,161.38,1,4.532599493153256,0.6931471805599453,5.089939267434301,3,2,1,6,0.9,Lost Cause
16114.0,80,1,135.75000000000003,1,4.394449154672439,0.6931471805599453,4.918154441302091,3,2,1,6,0.97,Lost Cause
16115.0,26,5,924.59,0,3.295836866004329,1.791759469228055,6.830431372018166,4,5,4,13,0.12,Protect
16116.0,121,1,612.78,1,4.804021044733257,0.6931471805599453,6.419636557751217,2,2,3,7,0.87,Save
16117.0,99,1,232.21,1,4.605170185988092,0.6931471805599453,5.451939335203601,3,2,2,7,0.74,Lost Cause
16121.0,125,1,285.94,0,4.836281906951478,0.6931471805599453,5.659273134670244,2,2,2,6,0.18,Maintain
16122.0,22,3,550.26,0,3.1354942159291497,1.3862943611198906,6.312206567186086,4,4,3,11,0.28,Protect
16124.0,226,1,249.0,1,5.424950017481403,0.6931471805599453,5.521460917862246,1,2,2,5,0.76,Lost Cause
16125.0,276,1,289.35,1,5.6240175061873385,0.6931471805599453,5.671087091818059,1,2,2,5,0.82,Lost Cause
16126.0,11,3,3706.7,0,2.4849066497880004,1.3862943611198906,8.218167017263799,5,4,5,14,0.09,Protect
16128.0,53,2,694.7,0,3.9889840465642745,1.0986122886681098,6.544918532929596,3,3,3,9,0.15,Protect
16131.0,25,4,2278.5,0,3.258096538021482,1.6094379124341003,7.731711399653496,4,4,5,13,0.12,Protect
16133.0,10,23,10619.27,0,2.3978952727983707,3.1780538303479458,9.270519718201566,5,5,5,15,0.0,Protect
16134.0,268,1,283.53000000000003,0,5.594711379601839,0.6931471805599453,5.650838696161777,1,2,2,5,0.86,Lost Cause
16135.0,172,1,517.55,1,5.153291594497779,0.6931471805599453,6.251036455035743,1,2,3,6,0.59,Lost Cause
16136.0,187,1,159.3,0,5.236441962829949,0.6931471805599453,5.0770470596155075,1,2,1,4,0.33,Maintain
16139.0,21,2,306.37,0,3.091042453358316,1.0986122886681098,5.728052233628939,4,3,2,9,0.08,Maintain
16140.0,280,1,124.14,0,5.638354669333745,0.6931471805599453,4.829433110570218,1,2,1,4,0.23,Maintain
16142.0,159,1,535.34,1,5.075173815233827,0.6931471805599453,6.284768288327816,2,2,3,7,0.98,Save
16143.0,17,5,1949.3600000000001,0,2.8903717578961645,1.791759469228055,7.575769249903085,5,5,5,15,0.21,Protect
16144.0,156,1,175.2,1,5.056245805348308,0.6931471805599453,5.171619713502079,2,2,1,5,0.84,Lost Cause
16145.0,9,8,2600.31,0,2.302585092994046,2.1972245773362196,7.863770443275565,5,5,5,15,0.08,Protect
16146.0,66,3,734.13,1,4.204692619390966,1.3862943611198906,6.600047354321349,3,4,3,10,0.89,Save
16147.0,43,1,375.0,1,3.784189633918261,0.6931471805599453,5.929589143389895,4,2,2,8,0.73,Lost Cause
16148.0,205,1,76.32000000000001,1,5.327876168789581,0.6931471805599453,4.34795265434013,1,2,1,4,0.99,Lost Cause
16149.0,51,1,163.68,0,3.9512437185814275,0.6931471805599453,5.104004196901704,4,2,1,7,0.32,Maintain
16150.0,38,3,1408.7,0,3.6635616461296463,1.3862943611198906,7.25113219477688,4,4,4,12,0.12,Protect
16152.0,178,1,1829.04,1,5.187385805840755,0.6931471805599453,7.512093103520083,1,2,5,8,0.81,Save
16153.0,25,4,1023.54,0,3.258096538021482,1.6094379124341003,6.931999010352602,4,4,4,12,0.25,Protect
16156.0,61,5,1415.17,0,4.127134385045092,1.791759469228055,7.255711323544635,3,5,4,12,0.06,Protect
16159.0,191,1,348.2,1,5.2574953720277815,0.6931471805599453,5.855644823965447,1,2,2,5,0.91,Lost Cause
16161.0,49,12,3036.66,0,3.912023005428146,2.5649493574615367,8.01884276115865,4,5,5,14,0.01,Protect
16162.0,161,1,37.4,1,5.087596335232384,0.6931471805599453,3.648057459593681,2,2,1,5,0.52,Lost Cause
16163.0,141,2,856.6,1,4.955827057601261,1.0986122886681098,6.754137790316538,2,3,4,9,0.97,Save
16168.0,4,18,2632.12,0,1.6094379124341003,2.9444389791664403,7.875924733847072,5,5,5,15,0.0,Protect
16170.0,22,5,1560.66,0,3.1354942159291497,1.791759469228055,7.353504637051865,4,5,4,13,0.04,Protect
16172.0,4,5,1140.21,1,1.6094379124341003,1.791759469228055,7.039844382006876,5,5,4,14,0.72,Save
16173.0,1,2,635.05,0,0.6931471805599453,1.0986122886681098,6.45527717660222,5,3,3,11,0.61,Save
16174.0,35,3,1009.55,1,3.58351893845611,1.3862943611198906,6.918250016074778,4,4,4,12,0.94,Save
16175.0,3,4,1037.5900000000001,1,1.3862943611198906,1.6094379124341003,6.945619303018016,5,4,4,13,0.66,Save
16178.0,47,1,197.9,1,3.871201010907891,0.6931471805599453,5.292802185859927,4,2,1,7,0.96,Lost Cause
16180.0,9,8,10254.18,1,2.302585092994046,2.1972245773362196,9.235538222765896,5,5,5,15,0.64,Save
16182.0,39,3,4844.0,0,3.6888794541139363,1.3862943611198906,8.485702524324866,4,4,5,13,0.16,Protect
16184.0,15,5,985.8000000000001,0,2.772588722239781,1.791759469228055,6.894467384655202,5,5,4,14,0.02,Protect
16185.0,142,1,335.0,0,4.962844630259907,0.6931471805599453,5.817111159963204,2,2,2,6,0.29,Maintain
16186.0,12,9,2696.5299999999997,0,2.5649493574615367,2.302585092994046,7.900091818479159,5,5,5,15,0.0,Protect
16187.0,8,12,5395.7,0,2.1972245773362196,2.5649493574615367,8.59354293463675,5,5,5,15,0.0,Protect
16188.0,50,3,755.03,0,3.9318256327243257,1.3862943611198906,6.628081057931884,4,4,4,12,0.05,Protect
16191.0,172,8,2615.68,0,5.153291594497779,2.1972245773362196,7.869661617636764,1,5,5,11,0.6,Save
16193.0,146,1,314.45,1,4.990432586778736,0.6931471805599453,5.754000190816819,2,2,2,6,0.85,Lost Cause
16200.0,73,1,550.57,0,4.30406509320417,0.6931471805599453,6.312768757202979,3,2,3,8,0.18,Protect
16201.0,19,1,303.8,0,2.995732273553991,0.6931471805599453,5.7196558238124915,5,2,2,9,0.15,Maintain
16202.0,270,1,365.27,1,5.602118820879701,0.6931471805599453,5.903370766348874,1,2,2,5,0.98,Lost Cause
16203.0,57,3,378.3,0,4.060443010546419,1.3862943611198906,5.938327448694853,3,4,2,9,0.06,Maintain
16205.0,89,1,105.75,0,4.499809670330265,0.6931471805599453,4.670489652108734,3,2,1,6,0.29,Maintain
16206.0,34,3,409.86,0,3.5553480614894135,1.3862943611198906,6.018252523864365,4,4,3,11,0.56,Lost Cause
16208.0,198,1,497.59000000000003,0,5.293304824724492,0.6931471805599453,6.21178411473109,1,2,3,6,0.16,Maintain
16209.0,28,4,2116.9,0,3.367295829986474,1.6094379124341003,7.658180310693556,4,4,5,13,0.05,Protect
16210.0,8,10,11238.960000000001,0,2.1972245773362196,2.3978952727983707,9.32723056472249,5,5,5,15,0.01,Protect
16212.0,192,1,498.15000000000003,0,5.262690188904886,0.6931471805599453,6.2129066517824345,1,2,3,6,0.11,Maintain
16214.0,80,3,1062.75,1,4.394449154672439,1.3862943611198906,6.969555679887584,3,4,4,11,0.67,Save
16216.0,176,1,914.9300000000001,1,5.176149732573829,0.6931471805599453,6.81993994254006,1,2,4,7,0.8,Save
16217.0,144,2,304.25,1,4.976733742420574,1.0986122886681098,5.721131112990814,2,3,2,7,0.86,Lost Cause
