index,customerid,Recency,Frequency,Monetary,R_log,F_log,M_log,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,Cluster,Cluster_Label
2014,15644.0,166,4,803.54,5.117993812416755,1.6094379124341005,6.6902706855196055,2,4,3,243,9,At Risk,2,Potential Loyals
2015,15645.0,19,1,611.59,2.995732273553991,0.6931471805599453,6.417695870399948,4,1,3,413,8,Potential Loyalists,3,Lost/Inactive
2016,15646.0,158,3,447.64,5.068904202220232,1.3862943611198906,6.106220784406171,2,3,2,232,7,At Risk,0,Loyal Base
2017,15648.0,204,2,639.5,5.3230099791384085,1.0986122886681098,6.4622491213367885,1,3,3,133,7,Others,0,Loyal Base
2018,15649.0,336,2,816.0,5.820082930352362,1.0986122886681098,6.705639094860003,1,3,3,133,7,Others,0,Loyal Base
2019,15651.0,37,3,646.3,3.6375861597263857,1.3862943611198906,6.472809865551464,3,3,3,333,9,At Risk,2,Potential Loyals
2020,15652.0,91,1,337.74,4.5217885770490405,0.6931471805599453,5.825232851462975,2,1,2,212,5,Potential Loyalists,0,Loyal Base
2021,15653.0,93,2,877.44,4.543294782270004,1.0986122886681098,6.7781476070590925,2,3,3,233,8,At Risk,2,Potential Loyals
2022,15654.0,9,2,922.53,2.302585092994046,1.0986122886681098,6.828203284222655,5,3,4,534,12,At Risk,3,Lost/Inactive
2023,15655.0,243,1,560.6700000000001,5.497168225293202,0.6931471805599453,6.330914488818843,1,1,3,113,5,Lost,0,Loyal Base
2024,15656.0,45,4,748.5,3.828641396489095,1.6094379124341005,6.619406317542652,3,4,3,343,10,At Risk,2,Potential Loyals
2025,15657.0,23,1,30.0,3.1780538303479458,0.6931471805599453,3.4339872044851463,4,1,1,411,6,Potential Loyalists,3,Lost/Inactive
2026,15658.0,190,5,1024.1,5.25227342804663,1.791759469228055,6.932545447789356,1,4,4,144,9,Loyal Customers,2,Potential Loyals
2027,15659.0,44,1,306.45,3.80666248977032,0.6931471805599453,5.728312472399479,3,1,2,312,6,Potential Loyalists,0,Loyal Base
2028,15660.0,25,9,1600.86,3.258096538021482,2.302585092994046,7.378920733047961,4,5,4,454,13,At Risk,2,Potential Loyals
2029,15661.0,317,2,309.8,5.762051382780177,1.0986122886681098,5.739149618493492,1,3,2,132,6,Others,0,Loyal Base
2030,15663.0,106,1,138.14,4.672828834461906,0.6931471805599453,4.935480620495495,2,1,1,211,4,Potential Loyalists,0,Loyal Base
2031,15664.0,51,1,386.43,3.951243718581428,0.6931471805599453,5.959535187313809,3,1,2,312,6,Potential Loyalists,0,Loyal Base
2032,15665.0,168,2,2222.21,5.1298987149230735,1.0986122886681098,7.706707376439049,2,3,5,235,10,At Risk,2,Potential Loyals
2033,15667.0,40,1,301.32000000000005,3.713572066704308,0.6931471805599453,5.711486059041234,3,1,2,312,6,Potential Loyalists,3,Lost/Inactive
2034,15668.0,218,1,76.32000000000001,5.389071729816501,0.6931471805599453,4.34795265434013,1,1,1,111,3,Lost,0,Loyal Base
2035,15669.0,40,4,684.34,3.713572066704308,1.6094379124341005,6.529915065486092,3,4,3,343,10,At Risk,2,Potential Loyals
2036,15670.0,297,1,173.05,5.697093486505405,0.6931471805599453,5.159342614257448,1,1,1,111,3,Lost,0,Loyal Base
2037,15671.0,19,7,2657.13,2.995732273553991,2.079441541679836,7.885378147031288,4,5,5,455,14,At Risk,1,Champions
2038,15673.0,88,4,2726.23,4.48863636973214,1.6094379124341005,7.911041721056532,2,4,5,245,11,At Risk,2,Potential Loyals
2039,15674.0,73,4,2111.89,4.30406509320417,1.6094379124341005,7.655811957576621,2,4,5,245,11,At Risk,2,Potential Loyals
2040,15675.0,81,3,323.69,4.406719247264253,1.3862943611198906,5.782870880975165,2,3,2,232,7,At Risk,0,Loyal Base
2041,15676.0,19,3,3435.76,2.995732273553991,1.3862943611198906,8.142284446073054,4,3,5,435,12,At Risk,2,Potential Loyals
2042,15677.0,49,1,657.23,3.912023005428146,0.6931471805599453,6.489554414321968,3,1,3,313,7,Potential Loyalists,3,Lost/Inactive
2043,15678.0,53,1,352.7,3.9889840465642745,0.6931471805599453,5.868449096211435,3,1,2,312,6,Potential Loyalists,0,Loyal Base
2044,15679.0,24,4,781.28,3.218875824868201,1.6094379124341005,6.6622127327244485,4,4,3,443,11,At Risk,2,Potential Loyals
2045,15680.0,9,3,1333.68,2.302585092994046,1.3862943611198906,7.196446841727092,5,3,4,534,12,At Risk,3,Lost/Inactive
2046,15681.0,25,5,1426.16,3.258096538021482,1.791759469228055,7.263441734527154,4,4,4,444,12,At Risk,2,Potential Loyals
2047,15683.0,117,1,193.75,4.770684624465665,0.6931471805599453,5.271716684750857,2,1,1,211,4,Potential Loyalists,0,Loyal Base
2048,15687.0,9,9,2993.1,2.302585092994046,2.302585092994046,8.004398964555403,5,5,5,555,15,Champions,1,Champions
2049,15689.0,120,2,254.1,4.795790545596741,1.0986122886681098,5.541655625147766,2,3,2,232,7,At Risk,0,Loyal Base
2050,15690.0,4,2,239.76,1.6094379124341005,1.0986122886681098,5.48380058667957,5,3,2,532,10,At Risk,3,Lost/Inactive
2051,15691.0,252,1,136.8,5.53338948872752,0.6931471805599453,4.925803358579558,1,1,1,111,3,Lost,0,Loyal Base
2052,15692.0,28,1,191.04,3.367295829986474,0.6931471805599453,5.25770368366274,4,1,1,411,6,Potential Loyalists,3,Lost/Inactive
2053,15694.0,1,13,6464.4,0.6931471805599453,2.6390573296152584,8.774220160908385,5,5,5,555,15,Champions,1,Champions
2054,15695.0,267,2,409.98,5.5909869805108565,1.0986122886681098,6.018544551511725,1,3,2,132,6,Others,0,Loyal Base
2055,15696.0,33,8,2711.11,3.5263605246161616,2.19722457733622,7.905482208709709,4,5,5,455,14,At Risk,2,Potential Loyals
2056,15699.0,18,1,309.65,2.9444389791664403,0.6931471805599453,5.738666876509702,4,1,2,412,7,Potential Loyalists,3,Lost/Inactive
2057,15700.0,172,2,696.68,5.153291594497779,1.0986122886681098,6.54776054491873,2,3,3,233,8,At Risk,0,Loyal Base
2058,15701.0,2,4,1529.0,1.0986122886681098,1.6094379124341005,7.333023014386481,5,4,4,544,13,At Risk,1,Champions
2059,15703.0,265,1,211.5,5.583496308781699,0.6931471805599453,5.358941988364472,1,1,1,111,3,Lost,0,Loyal Base
2060,15704.0,140,4,2293.62,4.948759890378168,1.6094379124341005,7.738322531443156,2,4,5,245,11,At Risk,2,Potential Loyals
2061,15705.0,201,1,143.1,5.308267697401205,0.6931471805599453,4.970507503005476,1,1,1,111,3,Lost,0,Loyal Base
2062,15706.0,64,4,1060.56,4.174387269895637,1.6094379124341005,6.967494803332995,3,4,4,344,11,At Risk,2,Potential Loyals
2063,15707.0,35,4,916.98,3.58351893845611,1.6094379124341005,6.822175603890787,3,4,4,344,11,At Risk,2,Potential Loyals
2064,15708.0,41,7,3235.25,3.737669618283368,2.079441541679836,8.082170531065747,3,5,5,355,13,At Risk,2,Potential Loyals
2065,15709.0,284,1,133.25,5.652489180268651,0.6931471805599453,4.899703733388974,1,1,1,111,3,Lost,0,Loyal Base
2066,15712.0,9,5,1072.36,2.302585092994046,1.791759469228055,6.978549194282216,5,4,4,544,13,At Risk,2,Potential Loyals
2067,15713.0,143,2,356.7,4.969813299576001,1.0986122886681098,5.879694646264972,2,3,2,232,7,At Risk,0,Loyal Base
2068,15714.0,12,2,330.03000000000003,2.5649493574615367,1.0986122886681098,5.802209005711098,5,3,2,532,10,At Risk,3,Lost/Inactive
2069,15716.0,146,4,1101.11,4.990432586778736,1.6094379124341005,7.00498180324312,2,4,4,244,10,At Risk,2,Potential Loyals
2070,15717.0,234,1,150.3,5.459585514144159,0.6931471805599453,5.01926462079431,1,1,1,111,3,Lost,0,Loyal Base
2071,15719.0,33,13,5028.42,3.5263605246161616,2.6390573296152584,8.523059948294195,4,5,5,455,14,At Risk,1,Champions
2072,15720.0,24,1,598.73,3.218875824868201,0.6931471805599453,6.3964795539357615,4,1,3,413,8,Potential Loyalists,3,Lost/Inactive
2073,15721.0,12,1,471.4,2.5649493574615367,0.6931471805599453,6.157826084323207,5,1,3,513,9,Others,3,Lost/Inactive
2074,15722.0,36,5,2211.21,3.610917912644224,1.791759469228055,7.701747294844882,3,4,5,345,12,At Risk,2,Potential Loyals
2075,15723.0,365,1,190.7,5.902633333401366,0.6931471805599453,5.255931650051599,1,1,1,111,3,Lost,0,Loyal Base
2076,15724.0,201,2,218.25,5.308267697401205,1.0986122886681098,5.390212631252292,1,3,1,131,5,Others,0,Loyal Base
2077,15725.0,15,1,415.25,2.772588722239781,0.6931471805599453,6.031286041294654,4,1,2,412,7,Potential Loyalists,3,Lost/Inactive
2078,15727.0,17,7,5159.06,2.8903717578961645,2.079441541679836,8.548703486314981,4,5,5,455,14,At Risk,1,Champions
2079,15729.0,213,1,85.0,5.365976015021851,0.6931471805599453,4.454347296253507,1,1,1,111,3,Lost,0,Loyal Base
2080,15730.0,66,3,1120.88,4.204692619390966,1.3862943611198906,7.022761128491225,3,3,4,334,10,At Risk,2,Potential Loyals
2081,15732.0,212,2,294.12,5.3612921657094255,1.0986122886681098,5.68738205328842,1,3,2,132,6,Others,0,Loyal Base
2082,15733.0,283,1,162.3,5.648974238161206,0.6931471805599453,5.095588999976419,1,1,1,111,3,Lost,0,Loyal Base
2083,15734.0,115,2,1339.45,4.7535901911063645,1.0986122886681098,7.200760657465263,2,3,4,234,9,At Risk,2,Potential Loyals
2084,15737.0,15,8,1188.12,2.772588722239781,2.19722457733622,7.080968816745364,4,5,4,454,13,At Risk,1,Champions
2085,15738.0,19,16,4812.42,2.995732273553991,2.833213344056216,8.479163129156776,4,5,5,455,14,At Risk,1,Champions
2086,15739.0,66,1,449.12,4.204692619390966,0.6931471805599453,6.109514213881797,3,1,2,312,6,Potential Loyalists,0,Loyal Base
2087,15740.0,49,1,154.88,3.912023005428146,0.6931471805599453,5.049086480470509,3,1,1,311,5,Potential Loyalists,0,Loyal Base
2088,15743.0,16,4,775.96,2.833213344056216,1.6094379124341005,6.655388868991024,4,4,3,443,11,At Risk,2,Potential Loyals
2089,15744.0,78,1,34.8,4.3694478524670215,0.6931471805599453,3.5779478934066544,2,1,1,211,4,Potential Loyalists,0,Loyal Base
2090,15745.0,19,4,1094.59,2.995732273553991,1.6094379124341005,6.999048309928502,4,4,4,444,12,At Risk,2,Potential Loyals
2091,15746.0,134,1,196.88,4.90527477843843,0.6931471805599453,5.287660786359508,2,1,1,211,4,Potential Loyalists,0,Loyal Base
2092,15747.0,13,3,946.64,2.6390573296152584,1.3862943611198906,6.85397468329749,5,3,4,534,12,At Risk,3,Lost/Inactive
2093,15748.0,40,1,144.36,3.713572066704308,0.6931471805599453,4.979213424087916,3,1,1,311,5,Potential Loyalists,0,Loyal Base
2094,15749.0,235,3,44534.3,5.4638318050256105,1.3862943611198906,10.70403741211812,1,3,5,135,9,Others,2,Potential Loyals
2095,15750.0,3,8,2463.05,1.3862943611198906,2.19722457733622,7.809561616655318,5,5,5,555,15,Champions,1,Champions
2096,15752.0,40,7,2626.6,3.713572066704308,2.079441541679836,7.873826161018318,3,5,5,355,13,At Risk,2,Potential Loyals
2097,15753.0,305,1,79.2,5.723585101952381,0.6931471805599453,4.384523514872469,1,1,1,111,3,Lost,0,Loyal Base
2098,15754.0,51,3,458.57,3.951243718581428,1.3862943611198906,6.130291269692714,3,3,2,332,8,At Risk,2,Potential Loyals
2099,15755.0,10,6,2364.25,2.3978952727983707,1.9459101490553128,7.768639003584553,5,5,5,555,15,Champions,1,Champions
2100,15756.0,61,4,528.01,4.127134385045092,1.6094379124341005,6.271007335271311,3,4,3,343,10,At Risk,2,Potential Loyals
2101,15757.0,66,2,714.42,4.204692619390966,1.0986122886681098,6.572869782822179,3,3,3,333,9,At Risk,2,Potential Loyals
2102,15758.0,25,1,205.25,3.258096538021482,0.6931471805599453,5.32908902521479,4,1,1,411,6,Potential Loyalists,3,Lost/Inactive
2103,15759.0,218,3,253.04,5.389071729816501,1.3862943611198906,5.537491734934775,1,3,2,132,6,Others,0,Loyal Base
2104,15762.0,65,2,583.75,4.189654742026425,1.0986122886681098,6.371184405464288,3,3,3,333,9,At Risk,0,Loyal Base
2105,15763.0,32,2,1086.92,3.49650756146648,1.0986122886681098,6.992022895300703,4,3,4,434,11,At Risk,2,Potential Loyals
2106,15764.0,88,6,3279.9700000000003,4.48863636973214,1.9459101490553128,8.095894389365505,2,5,5,255,12,At Risk,2,Potential Loyals
2107,15766.0,64,1,315.06,4.174387269895637,0.6931471805599453,5.755932068980957,3,1,2,312,6,Potential Loyalists,0,Loyal Base
2108,15768.0,116,3,621.83,4.762173934797756,1.3862943611198906,6.434273608356568,2,3,3,233,8,At Risk,2,Potential Loyals
2109,15769.0,7,26,56252.72,2.079441541679836,3.295836866004329,10.937627451213288,5,5,5,555,15,Champions,1,Champions
2110,15773.0,6,1,635.6800000000001,1.9459101490553128,0.6931471805599453,6.4562671745616536,5,1,3,513,9,Others,3,Lost/Inactive
2111,15774.0,69,1,270.8,4.248495242049359,0.6931471805599453,5.605066501717044,3,1,2,312,6,Potential Loyalists,0,Loyal Base
2112,15775.0,245,1,104.9,5.5053315359323625,0.6931471805599453,4.662495252607361,1,1,1,111,3,Lost,0,Loyal Base
2113,15776.0,133,1,241.62,4.897839799950911,0.6931471805599453,5.491496433342773,2,1,2,212,5,Potential Loyalists,0,Loyal Base
2114,15777.0,241,4,1047.11,5.488937726156687,1.6094379124341005,6.954743821204941,1,4,4,144,9,Loyal Customers,2,Potential Loyals
2115,15780.0,184,3,475.28,5.220355825078324,1.3862943611198906,6.166005916582974,1,3,3,133,7,Others,0,Loyal Base
2116,15781.0,25,3,345.46000000000004,3.258096538021482,1.3862943611198906,5.847767371850795,4,3,2,432,9,At Risk,3,Lost/Inactive
2117,15782.0,10,3,2614.74,2.3978952727983707,1.3862943611198906,7.869302319258532,5,3,5,535,13,At Risk,2,Potential Loyals
2118,15783.0,11,1,246.3,2.4849066497880004,0.6931471805599453,5.510602174527371,5,1,2,512,8,Others,3,Lost/Inactive
2119,15785.0,33,5,2328.9700000000003,3.5263605246161616,1.791759469228055,7.753610670940375,4,4,5,445,13,At Risk,2,Potential Loyals
2120,15786.0,46,3,4919.0,3.8501476017100575,1.3862943611198906,8.501063809486354,3,3,5,335,11,At Risk,2,Potential Loyals
2121,15787.0,26,3,933.26,3.295836866004329,1.3862943611198906,6.839754772081388,4,3,4,434,11,At Risk,2,Potential Loyals
2122,15789.0,358,1,351.3,5.883322388488279,0.6931471805599453,5.864483085347192,1,1,2,112,4,Lost,0,Loyal Base
2123,15790.0,10,1,218.75,2.3978952727983707,0.6931471805599453,5.392490536565286,5,1,1,511,7,Others,3,Lost/Inactive
2124,15791.0,44,2,1612.69,3.80666248977032,1.0986122886681098,7.386278760989393,3,3,4,334,10,At Risk,2,Potential Loyals
2125,15793.0,15,3,965.61,2.772588722239781,1.3862943611198906,6.873795104898541,4,3,4,434,11,At Risk,3,Lost/Inactive
2126,15795.0,150,1,610.01,5.017279836814924,0.6931471805599453,6.415113325649775,2,1,3,213,6,Potential Loyalists,0,Loyal Base
2127,15796.0,1,8,2707.61,0.6931471805599453,2.19722457733622,7.904190867158634,5,5,5,555,15,Champions,1,Champions
2128,15797.0,113,3,2192.4,4.736198448394496,1.3862943611198906,7.693208130326108,2,3,5,235,10,At Risk,2,Potential Loyals
2129,15799.0,76,3,884.14,4.343805421853684,1.3862943611198906,6.785745824587275,2,3,3,233,8,At Risk,2,Potential Loyals
2130,15800.0,107,2,696.89,4.68213122712422,1.0986122886681098,6.548061497220062,2,3,3,233,8,At Risk,0,Loyal Base
2131,15801.0,46,3,1063.95,3.8501476017100575,1.3862943611198906,6.97068312868461,3,3,4,334,10,At Risk,2,Potential Loyals
2132,15803.0,51,1,415.8200000000001,3.951243718581428,0.6931471805599453,6.032654473932845,3,1,2,312,6,Potential Loyalists,0,Loyal Base
2133,15804.0,1,13,4206.39,0.6931471805599453,2.6390573296152584,8.344597781932357,5,5,5,555,15,Champions,1,Champions
2134,15805.0,23,17,5488.18,3.1780538303479458,2.8903717578961645,8.61053416087066,4,5,5,455,14,At Risk,1,Champions
2135,15806.0,46,3,784.58,3.8501476017100575,1.3862943611198906,6.666422298467717,3,3,3,333,9,At Risk,2,Potential Loyals
2136,15807.0,50,3,903.9,3.9318256327243257,1.3862943611198906,6.807824440357088,3,3,4,334,10,At Risk,2,Potential Loyals
2137,15808.0,306,4,3651.27,5.726847747587197,1.6094379124341005,8.20310417107402,1,4,5,145,10,Loyal Customers,2,Potential Loyals
2138,15809.0,36,5,515.77,3.610917912644224,1.791759469228055,6.247597901247849,3,4,3,343,10,At Risk,2,Potential Loyals
2139,15810.0,79,4,1391.98,4.382026634673881,1.6094379124341005,7.239200616174941,2,4,4,244,10,At Risk,2,Potential Loyals
2140,15811.0,22,6,2218.62,3.1354942159291497,1.9459101490553128,7.705091289043697,4,5,5,455,14,At Risk,2,Potential Loyals
2141,15812.0,107,5,1801.14,4.68213122712422,1.791759469228055,7.496730126604398,2,4,4,244,10,At Risk,2,Potential Loyals
2142,15813.0,208,2,1303.91,5.342334251964811,1.0986122886681098,7.173889351861321,1,3,4,134,8,Others,2,Potential Loyals
2143,15814.0,17,4,1945.33,2.8903717578961645,1.6094379124341005,7.573700826991937,4,4,4,444,12,At Risk,2,Potential Loyals
2144,15815.0,64,5,2100.6,4.174387269895637,1.791759469228055,7.65045423837133,3,4,5,345,12,At Risk,2,Potential Loyals
2145,15819.0,49,4,1905.45,3.912023005428146,1.6094379124341005,7.552998152884997,3,4,4,344,11,At Risk,2,Potential Loyals
2146,15820.0,320,1,206.98,5.771441123130016,0.6931471805599453,5.337441921232086,1,1,1,111,3,Lost,0,Loyal Base
2147,15821.0,44,2,570.96,3.80666248977032,1.0986122886681098,6.349069058864647,3,3,3,333,9,At Risk,3,Lost/Inactive
2148,15822.0,3,2,885.47,1.3862943611198906,1.0986122886681098,6.787247283994098,5,3,3,533,11,At Risk,3,Lost/Inactive
2149,15825.0,172,1,532.94,5.153291594497779,0.6931471805599453,6.2802834730968256,2,1,3,213,6,Potential Loyalists,0,Loyal Base
2150,15826.0,56,3,1654.31,4.04305126783455,1.3862943611198906,7.411743581448863,3,3,4,334,10,At Risk,2,Potential Loyals
2151,15827.0,73,14,1836.09,4.30406509320417,2.70805020110221,7.515938076938256,2,5,4,254,11,At Risk,2,Potential Loyals
2152,15829.0,99,2,636.14,4.605170185988092,1.0986122886681098,6.456989411643809,2,3,3,233,8,At Risk,0,Loyal Base
2153,15830.0,38,1,576.0,3.6635616461296463,0.6931471805599453,6.3578422665081,3,1,3,313,7,Potential Loyalists,3,Lost/Inactive
2154,15831.0,58,3,794.64,4.07753744390572,1.3862943611198906,6.67914682223686,3,3,3,333,9,At Risk,2,Potential Loyals
2155,15832.0,254,1,836.79,5.541263545158426,0.6931471805599453,6.730767472418783,1,1,3,113,5,Lost,0,Loyal Base
2156,15834.0,70,4,2222.65,4.262679877041316,1.6094379124341005,7.7069052688851505,3,4,5,345,12,At Risk,2,Potential Loyals
2157,15835.0,44,4,954.09,3.80666248977032,1.6094379124341005,6.861805576878038,3,4,4,344,11,At Risk,2,Potential Loyals
2158,15836.0,50,1,137.37,3.9318256327243257,0.6931471805599453,4.929931256681293,3,1,1,311,5,Potential Loyalists,0,Loyal Base
2159,15837.0,65,1,391.98,4.189654742026425,0.6931471805599453,5.97375871998905,3,1,2,312,6,Potential Loyalists,0,Loyal Base
2160,15838.0,11,19,33643.08,2.4849066497880004,2.995732273553991,10.423592390918046,5,5,5,555,15,Champions,1,Champions
2161,15839.0,33,3,1048.49,3.5263605246161616,1.3862943611198906,6.9560596108684605,4,3,4,434,11,At Risk,2,Potential Loyals
2162,15840.0,59,2,355.56,4.0943445622221,1.0986122886681098,5.876502528638301,3,3,2,332,8,At Risk,0,Loyal Base
2163,15841.0,73,4,1224.06,4.30406509320417,1.6094379124341005,7.110745101371203,2,4,4,244,10,At Risk,2,Potential Loyals
2164,15843.0,304,1,118.95,5.720311776607412,0.6931471805599453,4.787074989285704,1,1,1,111,3,Lost,0,Loyal Base
2165,15844.0,46,1,130.73999999999998,3.8501476017100575,0.6931471805599453,4.880830283212546,3,1,1,311,5,Potential Loyalists,0,Loyal Base
2166,15845.0,18,8,3711.77,2.9444389791664403,2.19722457733622,8.219533507739182,4,5,5,455,14,At Risk,1,Champions
2167,15847.0,38,2,389.27,3.6635616461296463,1.0986122886681098,5.966838807281578,3,3,2,332,8,At Risk,3,Lost/Inactive
2168,15850.0,19,2,234.88,2.995732273553991,1.0986122886681098,5.463323201132304,4,3,1,431,8,At Risk,3,Lost/Inactive
2169,15852.0,187,2,160.71,5.236441962829949,1.0986122886681098,5.085804607589853,1,3,1,131,5,Others,0,Loyal Base
2170,15853.0,52,1,110.8,3.970291913552122,0.6931471805599453,4.716711560720999,3,1,1,311,5,Potential Loyalists,0,Loyal Base
2171,15854.0,4,12,2969.12,1.6094379124341005,2.5649493574615367,7.996357635020928,5,5,5,555,15,Champions,1,Champions
2172,15855.0,137,5,712.24,4.927253685157205,1.791759469228055,6.569817969665846,2,4,3,243,9,At Risk,2,Potential Loyals
2173,15856.0,4,27,16142.38,1.6094379124341005,3.332204510175204,9.68926533749517,5,5,5,555,15,Champions,1,Champions
2174,15857.0,19,1,297.0,2.995732273553991,0.6931471805599453,5.697093486505405,4,1,2,412,7,Potential Loyalists,3,Lost/Inactive
2175,15858.0,16,5,1427.57,2.833213344056216,1.791759469228055,7.264429222920369,4,4,4,444,12,At Risk,2,Potential Loyals
2176,15860.0,41,8,965.16,3.737669618283368,2.19722457733622,6.87332945196712,3,5,4,354,12,At Risk,2,Potential Loyals
2177,15861.0,12,8,3146.92,2.5649493574615367,2.19722457733622,8.054497196253768,5,5,5,555,15,Champions,1,Champions
2178,15862.0,8,4,832.88,2.19722457733622,1.6094379124341005,6.726089507114236,5,4,3,543,12,At Risk,3,Lost/Inactive
2179,15863.0,26,2,68.84,3.295836866004329,1.0986122886681098,4.246206911531347,4,3,1,431,8,At Risk,3,Lost/Inactive
2180,15864.0,22,6,1936.32,3.1354942159291497,1.9459101490553128,7.569060853685923,4,5,4,454,13,At Risk,2,Potential Loyals
2181,15865.0,41,3,895.13,3.737669618283368,1.3862943611198906,6.798085491736212,3,3,4,334,10,At Risk,2,Potential Loyals
2182,15866.0,101,1,211.89,4.624972813284271,0.6931471805599453,5.360775600387647,2,1,1,211,4,Potential Loyalists,0,Loyal Base
2183,15867.0,5,15,3803.6,1.791759469228055,2.772588722239781,8.243966139934042,5,5,5,555,15,Champions,1,Champions
